Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,Join_Date,Last_Purchase_Date,Customer_Segment,Annual_Income,Transaction_Count,Customer_Score
CUST000001,Vansha Setty,invalid_email,123,999,Other,,Tamil Nadu,India,2019-06-22,2022-01-20,,9999999999.0,16,59
CUST000001,Aarini Dhingra,invalid_email,123,999,Female,,Maharashtra,India,2022-08-06,2024-03-15,,9999999999.0,100000,22
CUST000001,Xiti Varkey,invalid_email,123,999,Female,,West Bengal,India,2020-03-26,2026-04-14,,9999999999.0,100000,80
CUST000001,Chameli Lala,,123,999,Female,,Maharashtra,India,2019-09-11,2024-06-03,,9999999999.0,100000,40
CUST000001,Januja Pillai,invalid_email,123,999,Other,,Uttar Pradesh,India,2020-12-02,2023-07-23,,9999999999.0,100000,80
CUST000001,Zansi Dora,invalid_email,123,999,Male,,Maharashtra,India,2020-12-30,2023-02-28,,9999999999.0,100000,8
CUST000001,Madhavi Char,invalid_email,,999,Male,,Telangana,India,2016-12-01,2022-07-16,,,100000,43
CUST000001,Adweta Pradhan,invalid_email,123,999,Female,,Tamil Nadu,India,2019-11-07,2023-03-16,,9999999999.0,100000,46
CUST000001,Dakshesh Bhargava,invalid_email,123,999,Female,Kolkata,West Bengal,India,2017-05-19,2024-03-18,Premium,9999999999.0,100000,24
CUST000001,Kamala Suresh,invalid_email,2951882580,999,Female,Kolkata,West Bengal,India,2016-11-04,2024-08-25,Premium,9999999999.0,100000,38
CUST000001,Netra Lanka,invalid_email,123,68,Male,,Uttar Pradesh,India,2026-03-21,2026-06-18,,,100000,22
CUST000001,Alka Nagarajan,invalid_email,123,30,Female,,Uttar Pradesh,India,2021-08-24,2025-08-25,,9999999999.0,100000,72
CUST000001,Ikbal Panchal,invalid_email,123,999,Female,,Rajasthan,India,2023-09-08,2023-11-08,,9999999999.0,100000,26
CUST49557,Omisha Manne,invalid_email,123,999,Other,,Tamil Nadu,India,2022-11-28,2025-02-19,,9999999999.0,100000,25
CUST24734,Chanchal Badami,invalid_email,123,999,Other,,Uttar Pradesh,India,2019-11-15,2020-12-22,,9999999999.0,100000,55
CUST000001,Sara Rattan,invalid_email,123,999,Other,,Rajasthan,India,2019-01-19,2023-08-12,,9999999999.0,270,83
CUST000001,Krisha Gera,,123,69,Other,,Rajasthan,India,2023-03-28,2025-04-10,,9999999999.0,100000,61
CUST000001,Falan Soman,invalid_email,123,999,Other,,Maharashtra,India,,2026-06-16,,9999999999.0,100000,31
CUST000001,Mason Srinivasan,invalid_email,123,999,Male,,Karnataka,India,2019-08-21,2023-10-08,,,100000,55
CUST000001,Kavya Wason,invalid_email,123,57,Other,,Uttar Pradesh,India,2023-01-08,2025-05-18,,,100000,9
CUST000001,Robert Naidu,invalid_email,123,999,Male,,Maharashtra,India,2026-01-24,2026-02-09,,,100000,34
CUST000001,Yochana Chad,invalid_email,123,999,Female,,Tamil Nadu,India,2021-10-11,2022-09-17,,9999999999.0,100000,28
CUST000001,Nihal Issac,invalid_email,123,999,Male,,Telangana,India,2023-03-16,2024-02-27,,9999999999.0,100000,84
CUST000001,Ati Ghose,invalid_email,123,999,Other,,Maharashtra,India,2017-04-21,2018-05-31,,,100000,65
CUST60381,Anay Gala,invalid_email,123,999,Male,,Maharashtra,India,2025-01-17,2026-02-12,,9999999999.0,100000,68
CUST000001,Unni Doshi,invalid_email,123,999,Other,,Gujarat,India,2021-10-24,2025-07-19,,,100000,52
CUST000001,Anthony Bali,invalid_email,123,999,Male,Bengaluru,Karnataka,India,2018-06-19,2020-04-04,Standard,9999999999.0,100000,8
CUST000001,Bhavna Dhawan,invalid_email,123,999,Male,,Maharashtra,India,2022-11-14,2024-03-20,,,100000,80
CUST000001,Chaaya Nagar,invalid_email,123,999,Other,,Delhi,India,2018-12-03,2019-09-16,,9999999999.0,100000,87
CUST000001,Ishaan Saxena,,123,999,Female,,Uttar Pradesh,India,2017-03-12,2019-12-13,,9999999999.0,100000,39
CUST000001,Urmi Guha,,123,999,Other,,Gujarat,India,2024-04-27,2025-08-04,,9999999999.0,100000,84
CUST000001,Maya Narang,invalid_email,123,21,Female,,Maharashtra,India,2017-09-07,2022-01-26,,9999999999.0,100000,97
CUST000001,Nikita Tata,invalid_email,123,999,Male,,Telangana,India,2025-12-01,2026-02-23,,9999999999.0,100000,75
CUST000001,Anvi Bail,invalid_email,123,999,Female,,Gujarat,India,2016-10-17,2018-08-14,,9999999999.0,460,34
CUST000001,Veda Jain,invalid_email,,999,Female,,West Bengal,India,2019-03-30,2022-11-28,,,100000,53
CUST000001,Ronith Gade,invalid_email,123,999,Female,,Maharashtra,India,2019-12-11,2023-09-28,,,100000,62
CUST000001,Onkar Solanki,invalid_email,123,999,Male,Bengaluru,Karnataka,India,2018-10-19,2022-09-03,Premium,9999999999.0,100000,15
CUST000001,Mahika Murthy,invalid_email,,999,Female,,Rajasthan,India,,2026-03-10,,9999999999.0,100000,89
CUST000001,Udarsh Sandhu,invalid_email,123,999,Male,,Telangana,India,2022-07-26,2025-11-14,,9999999999.0,100000,23
CUST000001,Shravya Ram,invalid_email,,999,Male,,West Bengal,India,,2025-04-09,,,100000,53
CUST000001,Radha Warrior,invalid_email,123,999,Female,,Karnataka,India,2018-09-14,2026-01-05,,9999999999.0,100000,100
CUST000001,Ijaya Dutt,invalid_email,123,21,Female,,Karnataka,India,2016-08-22,2021-02-26,,,100000,20
CUST000001,Benjamin Halder,invalid_email,123,999,Female,,Delhi,India,2020-12-28,2024-07-11,,9999999999.0,100000,87
CUST000001,Bahadurjit Sachdeva,invalid_email,123,999,Male,,Delhi,India,2022-02-22,2025-04-05,,9999999999.0,100000,44
CUST000001,Meghana Mani,invalid_email,123,999,Female,,Uttar Pradesh,India,2016-08-26,2016-10-17,,,100000,37
CUST000001,Anmol Sachdeva,invalid_email,123,999,Male,Pune,Maharashtra,India,2025-10-03,2025-11-08,Basic,9999999999.0,100000,80
CUST000001,Rachit Saxena,invalid_email,123,999,Male,,Gujarat,India,2022-08-30,2022-12-01,,,100000,53
CUST000001,Theodore Tank,,123,999,Other,,Maharashtra,India,2019-02-05,2024-10-13,,9999999999.0,100000,36
CUST000001,Xiti Shan,invalid_email,123,999,Male,,Tamil Nadu,India,2017-09-18,2023-02-22,,9999999999.0,100000,93
CUST000001,Vivaan Verma,invalid_email,123,999,Male,,Telangana,India,2025-05-20,2025-09-06,,9999999999.0,100000,74
CUST000001,Peter Raman,invalid_email,123,999,Female,,Gujarat,India,2018-11-28,2021-12-06,,,100000,12
CUST000001,Lohit Seshadri,invalid_email,123,999,Male,,Rajasthan,India,2023-10-16,2025-07-28,,9999999999.0,100000,69
CUST000001,Bhavani Puri,invalid_email,123,999,Male,,Maharashtra,India,2019-12-28,2022-12-27,,9999999999.0,100000,77
CUST000001,Chaman Bhatia,,123,49,Male,,Maharashtra,India,2021-01-26,2021-03-02,,,100000,10
CUST000001,Falguni Sant,invalid_email,,999,Male,,Maharashtra,India,2022-05-30,2023-09-21,,9999999999.0,100000,5
CUST000001,Hemani Sarma,invalid_email,123,999,Other,Ahmedabad,Gujarat,India,2019-03-10,2022-03-04,Premium,9999999999.0,100000,77
CUST000001,Unni Chadha,invalid_email,123,999,Other,,Uttar Pradesh,India,2025-04-26,2025-10-11,,9999999999.0,100000,20
CUST000001,Gavin Mittal,,123,999,Other,,Delhi,India,2023-09-12,2026-04-27,,9999999999.0,100000,42
CUST000001,Ansh Chada,invalid_email,123,999,Other,,Karnataka,India,2025-05-05,2025-10-20,,,100000,22
CUST000001,Dalbir De,invalid_email,123,999,Female,,Gujarat,India,,2022-04-11,,9999999999.0,100000,99
CUST000001,Zayyan Taneja,invalid_email,123,999,Female,,Maharashtra,India,2022-10-24,2023-06-07,,9999999999.0,100000,99
CUST000001,Max Pandya,invalid_email,,20,Female,,Gujarat,India,2021-06-03,2022-10-08,,,100000,38
CUST000001,Girish Sarma,invalid_email,,65,Male,,Gujarat,India,2017-09-20,2017-12-28,,9999999999.0,100000,34
CUST000001,Pushti Soni,invalid_email,123,999,Other,,Gujarat,India,2019-05-26,2024-12-12,,9999999999.0,100000,67
CUST000001,Ekanta Iyer,invalid_email,123,999,Other,,Gujarat,India,2025-03-16,2026-04-02,,9999999999.0,312,53
CUST48331,Bhanumati Manne,invalid_email,123,999,Other,,Telangana,India,2018-02-28,2023-06-03,,,100000,20
CUST000001,Wridesh Karpe,invalid_email,123,999,Female,,Maharashtra,India,2021-12-12,2024-03-07,,9999999999.0,100000,36
CUST19870,Theodore Chada,invalid_email,123,999,Other,Mumbai,Maharashtra,India,2024-12-01,2025-04-09,Standard,516658.0,100000,12
CUST000001,Bhanumati Parsa,,123,999,Other,,Uttar Pradesh,India,2024-03-13,2024-12-03,,9999999999.0,100000,62
CUST59183,Lajita Kari,invalid_email,123,35,Male,,Telangana,India,2025-05-19,2025-06-16,,9999999999.0,100000,94
CUST000001,Yatan Nagarajan,invalid_email,123,999,Male,,Maharashtra,India,2025-12-07,2026-02-10,,9999999999.0,100000,98
CUST000001,Andrew Basak,,123,999,Male,,Uttar Pradesh,India,2025-09-06,2026-04-01,,9999999999.0,100000,98
CUST000001,Chavvi Ghosh,invalid_email,123,999,Female,Pune,Maharashtra,India,2017-02-25,2023-07-01,Premium,633380.0,100000,38
CUST000001,Anay Rau,invalid_email,123,999,Male,,Karnataka,India,2025-06-02,2026-01-02,,,100000,82
CUST000001,Vamakshi Pandya,invalid_email,123,999,Female,,Telangana,India,2024-06-18,2025-11-25,,9999999999.0,100000,86
CUST000001,Tristan Majumdar,invalid_email,123,999,Other,,West Bengal,India,2022-03-12,2025-08-08,,,100000,90
CUST000001,Neelima Kanda,invalid_email,123,999,Male,,Uttar Pradesh,India,2018-09-26,2023-10-15,,9999999999.0,100000,84
CUST000001,Ishwar Subramanian,,123,22,Other,,Uttar Pradesh,India,2018-06-17,2022-01-14,,9999999999.0,100000,49
CUST000001,Agastya Sathe,invalid_email,123,999,Male,Pune,Maharashtra,India,2018-03-29,2018-12-10,Premium,9999999999.0,100000,59
CUST000001,Rachana Dara,invalid_email,123,999,Male,,Rajasthan,India,2017-04-08,2022-10-06,,9999999999.0,100000,83
CUST000001,Kai Sankar,invalid_email,123,999,Female,,Maharashtra,India,2022-10-13,2024-10-14,,,100000,4
CUST000001,Faras Sandal,invalid_email,123,66,Female,,West Bengal,India,,2025-08-05,,,100000,66
CUST000001,Naksh Bakshi,invalid_email,123,999,Female,,Maharashtra,India,2023-09-16,2023-11-01,,9999999999.0,100000,87
CUST000001,Lajita Chand,invalid_email,123,999,Other,,Gujarat,India,2016-07-05,2019-07-21,,,100000,65
CUST000001,Baljiwan Lal,invalid_email,123,999,Male,,Karnataka,India,2023-11-28,2026-02-25,,9999999999.0,100000,71
CUST37914,Avni Bumb,invalid_email,123,999,Other,,Maharashtra,India,2022-02-02,2026-03-11,,9999999999.0,100000,65
CUST000001,Yutika Babu,invalid_email,123,999,Other,,Karnataka,India,2022-04-13,2023-12-20,,,100000,66
CUST000001,Unnati Bhakta,invalid_email,123,999,Female,Hyderabad,Telangana,India,2020-05-26,2022-06-09,Premium,609735.0,100000,100
CUST000001,Kala Chada,invalid_email,123,999,Other,Chennai,Tamil Nadu,India,2020-03-07,2021-01-14,Basic,9999999999.0,100000,20
CUST000001,Jalsa Samra,invalid_email,123,999,Female,,Delhi,India,2019-06-23,2022-06-23,,9999999999.0,100000,20
CUST33433,Jeet Cherian,invalid_email,123,999,Female,,Rajasthan,India,2018-04-05,2025-08-20,,9999999999.0,100000,35
CUST000001,Chatresh Kadakia,invalid_email,123,999,Male,,Delhi,India,2025-03-26,2025-06-14,,9999999999.0,100000,70
CUST28360,Balvan Char,invalid_email,123,999,Other,,Uttar Pradesh,India,2020-06-10,2026-03-01,,9999999999.0,100000,19
CUST000001,Rayaan Wagle,invalid_email,123,999,Other,,Gujarat,India,2019-08-20,2021-11-22,,9999999999.0,100000,35
CUST000001,Yamini Gera,invalid_email,,999,Other,,Maharashtra,India,2020-07-30,2026-02-23,,,100000,32
CUST000001,Ikshita Wagle,invalid_email,123,999,Other,,Tamil Nadu,India,2019-02-26,2019-10-01,,9999999999.0,492,31
CUST000001,Om Mahajan,invalid_email,123,999,Female,,West Bengal,India,2022-06-24,2022-08-23,,9999999999.0,100000,57
CUST000001,Ladli Chaudhari,invalid_email,123,999,Male,,Uttar Pradesh,India,2021-11-09,2024-12-18,,,100000,57
CUST54685,Hardik Tiwari,invalid_email,123,999,Male,,Maharashtra,India,2025-04-29,2026-06-14,,9999999999.0,100000,26
CUST000001,Qabil Sunder,invalid_email,123,999,Other,,Tamil Nadu,India,2025-02-18,2026-03-18,,9999999999.0,100000,26
CUST000001,Chasmum Pant,invalid_email,,999,Other,,Telangana,India,2024-11-27,2025-12-31,,,100000,63
CUST000001,Yashawini Comar,invalid_email,123,999,Male,,Maharashtra,India,2023-09-12,2024-12-11,,,100000,43
CUST000001,Rachit Pingle,invalid_email,123,999,Female,,Maharashtra,India,2020-06-25,2025-08-02,,9999999999.0,100000,30
CUST000001,Girindra Chakrabarti,invalid_email,123,999,Male,,Delhi,India,2024-04-28,2026-03-25,,9999999999.0,100000,50
CUST000001,Michael Sen,invalid_email,123,999,Male,,Karnataka,India,2020-10-19,2023-02-10,,9999999999.0,100000,85
CUST000001,Rachita Kulkarni,invalid_email,123,999,Other,,Rajasthan,India,2024-02-17,2026-04-22,,9999999999.0,100000,57
CUST000001,Champak Sani,invalid_email,123,50,Male,,Maharashtra,India,2019-01-07,2019-12-26,,9999999999.0,100000,26
CUST000001,Jackson Karan,invalid_email,123,999,Male,,Rajasthan,India,2021-01-19,2023-01-25,,9999999999.0,100000,50
CUST000001,Tanvi Sekhon,invalid_email,123,999,Female,,Gujarat,India,2023-07-29,2023-08-27,,9999999999.0,100000,83
CUST000001,Nathan Shere,invalid_email,123,999,Male,,Karnataka,India,2021-02-06,2024-06-09,,9999999999.0,100000,81
CUST000001,Barkha Korpal,invalid_email,123,999,Male,,Tamil Nadu,India,2020-07-11,2025-07-02,,9999999999.0,11,34
CUST000001,Omya Nagarajan,invalid_email,8817052910,999,Male,Jaipur,Rajasthan,India,2024-04-05,2025-12-29,Premium,1282908.0,100000,91
CUST000001,Hemangini Ramakrishnan,invalid_email,123,54,Female,,West Bengal,India,2024-01-11,2026-03-18,,,100000,7
CUST000001,Isha Bains,invalid_email,123,999,Other,,Rajasthan,India,2017-06-04,2022-06-07,,9999999999.0,100000,63
CUST000001,Girindra Sur,invalid_email,123,999,Female,,Delhi,India,2019-01-27,2019-03-30,,9999999999.0,100000,62
CUST000001,Garima Trivedi,invalid_email,123,999,Female,,Maharashtra,India,,2022-10-04,,9999999999.0,100000,65
CUST000001,Dhriti Koshy,invalid_email,123,999,Female,,Rajasthan,India,2020-02-15,2024-03-19,,9999999999.0,100000,16
CUST000001,Lakshit Bose,invalid_email,123,999,Other,,Delhi,India,2016-10-10,2022-05-08,,9999999999.0,100000,64
CUST000001,Kavya Bahl,invalid_email,123,999,Female,,West Bengal,India,2018-03-14,2018-07-21,,9999999999.0,100000,70
CUST000001,Advika Andra,invalid_email,123,999,Other,,West Bengal,India,2018-12-09,2023-09-23,,9999999999.0,100000,45
CUST000001,Christopher Bumb,invalid_email,123,65,Other,,Telangana,India,2017-03-31,2020-05-21,,9999999999.0,100000,97
CUST000001,Girik Mani,invalid_email,123,52,Female,,Delhi,India,2021-11-16,2025-12-21,,9999999999.0,100000,69
CUST52927,Chandresh Saraf,invalid_email,123,999,Other,,Maharashtra,India,2019-09-30,2026-05-30,,,100000,29
CUST000001,Zayan Dasgupta,invalid_email,123,999,Male,,Karnataka,India,2021-08-18,2024-10-08,,,100000,21
CUST000001,Suhani Dhar,invalid_email,123,999,Female,,Gujarat,India,2019-08-17,2021-03-24,,9999999999.0,100000,43
CUST000001,Ganga Balasubramanian,,,999,Male,,Tamil Nadu,India,,2023-11-05,,9999999999.0,100000,73
CUST000001,Chaitanya Comar,invalid_email,123,999,Male,,Maharashtra,India,2024-09-13,2026-05-20,,,100000,69
CUST000001,Leela Lad,invalid_email,123,999,Other,,Rajasthan,India,2024-02-21,2024-03-03,,,100000,66
CUST000001,Atharv Chawla,invalid_email,123,29,Other,,Maharashtra,India,2019-02-01,2024-05-19,,9999999999.0,100000,28
CUST000001,Farhan Goswami,invalid_email,123,999,Male,Bengaluru,Karnataka,India,2023-03-04,2023-10-01,Premium,9999999999.0,100000,2
CUST000001,Harinakshi Bal,invalid_email,1108470210,999,Other,Kolkata,West Bengal,India,2022-07-21,2021-10-13,Standard,9999999999.0,100000,96
CUST76229,Ayush Dhar,,,999,Other,,Rajasthan,India,2025-02-13,2026-04-23,,9999999999.0,100000,92
CUST000001,Leena Bava,invalid_email,123,24,Other,,Uttar Pradesh,India,2020-11-02,2024-12-05,,9999999999.0,100000,59
CUST000001,Charvi Kalita,invalid_email,123,999,Female,,Tamil Nadu,India,2019-08-17,2026-04-09,,9999999999.0,100000,96
CUST000001,Upadhriti Taneja,invalid_email,123,39,Female,,West Bengal,India,2026-02-20,2021-08-10,,9999999999.0,100000,73
CUST13803,Chakradev Bassi,invalid_email,123,999,Other,,Delhi,India,2021-08-21,2023-05-09,,9999999999.0,100000,52
CUST000001,Veda Seth,invalid_email,123,999,Male,,Rajasthan,India,2023-12-26,2025-07-18,,,100000,2
CUST000001,Tejas Sharaf,invalid_email,123,999,Other,,Maharashtra,India,2019-06-22,2023-09-06,,9999999999.0,100000,38
CUST000001,Guneet Nath,invalid_email,123,999,Female,,West Bengal,India,2019-06-04,2022-11-08,,9999999999.0,100000,26
CUST000001,Aryan Tandon,invalid_email,123,999,Female,,West Bengal,India,2019-01-04,2021-11-19,,9999999999.0,100000,72
CUST15545,Lucky Kapoor,invalid_email,123,999,Female,,Karnataka,India,2017-07-14,2022-12-15,,9999999999.0,230,70
CUST000001,Rachit Dhar,invalid_email,123,57,Other,,Tamil Nadu,India,2023-05-15,2023-07-25,,,100000,69
CUST000001,Mitali Hegde,invalid_email,123,999,Other,Bengaluru,Karnataka,India,2025-07-13,2025-08-01,Premium,9999999999.0,100000,19
CUST000001,Amara Kamdar,invalid_email,123,999,Male,,Gujarat,India,2018-10-24,2021-08-31,,9999999999.0,100000,87
CUST000001,Vivaan Warrior,invalid_email,123,999,Female,,Tamil Nadu,India,2018-01-04,2019-08-04,,9999999999.0,100000,72
CUST000001,Oliver Sridhar,invalid_email,123,999,Other,,West Bengal,India,2022-10-12,2025-08-03,,9999999999.0,100000,6
CUST000001,Gopal Babu,invalid_email,123,20,Male,,Tamil Nadu,India,2025-10-11,2026-04-30,,9999999999.0,100000,41
CUST000001,Hardik Shankar,,123,64,Female,,Telangana,India,2024-01-10,2026-02-08,,,100000,23
CUST60569,Bhavani Borde,invalid_email,123,999,Other,,Rajasthan,India,2025-10-23,2026-06-07,,9999999999.0,100000,54
CUST000001,Shivansh Ghose,invalid_email,,999,Female,,Uttar Pradesh,India,2025-07-21,2025-10-04,,9999999999.0,100000,77
CUST000001,Lavanya Mittal,invalid_email,,999,Other,,Tamil Nadu,India,2024-04-29,2025-02-01,,9999999999.0,100000,81
CUST000001,Dhriti Thaman,invalid_email,123,999,Other,,Karnataka,India,2017-11-11,2021-11-09,,,100000,67
CUST000001,Brijesh Tank,invalid_email,123,999,Other,,Tamil Nadu,India,2023-06-18,2026-04-11,,9999999999.0,100000,27
CUST000001,Yashasvi Ganesh,invalid_email,123,999,Female,,Gujarat,India,2025-04-21,2025-12-10,,,100000,55
CUST000001,Wahab Sachar,,123,999,Male,,Gujarat,India,2022-11-10,2026-04-15,,9999999999.0,100000,35
CUST000001,Ladli Sahni,invalid_email,123,999,Male,,Rajasthan,India,2018-03-04,2019-11-17,,9999999999.0,100000,46
CUST000001,Gautam Deo,invalid_email,123,999,Other,,Maharashtra,India,2019-02-25,2022-04-30,,,100000,66
CUST000001,Guneet Gill,invalid_email,123,999,Other,,Gujarat,India,2024-10-03,2025-10-23,,,100000,95
CUST000001,Hemani Handa,invalid_email,123,999,Other,,Maharashtra,India,2020-09-19,2022-06-25,,9999999999.0,100000,67
CUST000001,Idika Ganesan,invalid_email,123,999,Male,,Maharashtra,India,2025-12-29,2026-03-23,,9999999999.0,100000,68
CUST000001,Aarnav Chand,invalid_email,123,999,Female,,Tamil Nadu,India,2022-02-17,2023-01-16,,9999999999.0,100000,3
CUST000001,Wriddhish Nigam,,123,999,Other,,Maharashtra,India,2023-07-07,2024-01-29,,9999999999.0,100000,35
CUST000001,Adya Seshadri,invalid_email,123,999,Female,,Rajasthan,India,2020-04-19,2025-01-13,,9999999999.0,100000,65
CUST000001,Urishilla Raman,invalid_email,123,999,Male,,Tamil Nadu,India,2024-04-28,2024-05-15,,9999999999.0,100000,31
CUST49796,Udyati Palla,invalid_email,123,999,Other,,Telangana,India,2022-02-04,2026-01-08,,9999999999.0,302,73
CUST000001,Abeer Banerjee,invalid_email,123,999,Female,,Maharashtra,India,2018-03-29,2022-04-19,,,100000,42
CUST000001,Bhavna Taneja,invalid_email,123,999,Female,,Uttar Pradesh,India,2019-03-07,2019-06-24,,9999999999.0,100000,58
CUST000001,Upadhriti Agarwal,invalid_email,123,999,Male,,Karnataka,India,2021-04-25,2022-01-29,,,100000,39
CUST000001,Siddharth Dhingra,invalid_email,123,999,Male,,Maharashtra,India,2016-07-29,2022-05-22,,9999999999.0,100000,56
CUST000001,Lakshmi Jani,invalid_email,6494616320,999,Male,Lucknow,Uttar Pradesh,India,2017-03-11,2024-05-29,Premium,1023777.0,100000,89
CUST000001,Viraj Chander,,123,999,Male,,Maharashtra,India,2022-04-01,2026-02-13,,,100000,64
CUST000001,Charles Kara,invalid_email,123,999,Male,,Delhi,India,2025-08-10,2025-12-27,,9999999999.0,100000,16
CUST000001,Ati Srivastava,invalid_email,123,999,Male,,Maharashtra,India,2025-11-24,2026-04-13,,,100000,41
CUST000001,Hredhaan Mander,invalid_email,123,999,Other,,Tamil Nadu,India,2017-12-24,2021-11-14,,9999999999.0,100000,84
CUST000001,Yashica Mittal,invalid_email,123,999,Female,,Telangana,India,2021-11-08,2025-01-02,,9999999999.0,100000,94
CUST000001,Anvi Chander,invalid_email,123,999,Male,,Maharashtra,India,2024-11-04,2024-12-24,,,100000,76
CUST000001,Ayush Bahl,invalid_email,123,999,Female,,Rajasthan,India,2020-11-20,2025-03-04,,9999999999.0,100000,100
CUST000001,Yutika Banerjee,invalid_email,123,999,Male,,Telangana,India,2017-08-31,2021-04-07,,9999999999.0,100000,71
CUST000001,Naksh Suresh,invalid_email,123,999,Female,,Karnataka,India,2018-12-18,2019-01-26,,9999999999.0,100000,91
CUST000001,Warinder Pandit,invalid_email,,999,Male,,Karnataka,India,2016-11-06,2024-01-28,,9999999999.0,100000,24
CUST000001,Pranav Arora,invalid_email,123,999,Female,,Telangana,India,2020-06-09,2022-10-20,,9999999999.0,100000,1
CUST000001,Chandresh Basak,invalid_email,123,999,Other,,Telangana,India,2022-06-09,2023-03-08,,9999999999.0,100000,83
CUST12819,Ayush Nagi,invalid_email,123,999,Female,,Gujarat,India,2016-07-21,2021-09-08,,9999999999.0,100000,2
CUST27923,Lohit Mukhopadhyay,invalid_email,123,50,Female,,Maharashtra,India,2023-01-23,2025-05-21,,9999999999.0,100000,17
CUST000001,Devansh Suri,invalid_email,123,999,Other,,West Bengal,India,2018-04-02,2024-02-05,,9999999999.0,100000,34
CUST000001,Abha Comar,invalid_email,123,999,Female,,Gujarat,India,2017-05-16,2019-03-30,,9999999999.0,100000,6
CUST000001,Ranveer Edwin,invalid_email,123,999,Male,,Karnataka,India,2019-12-13,2026-03-08,,9999999999.0,100000,41
CUST000001,Om Patla,invalid_email,123,999,Other,,Uttar Pradesh,India,2022-09-14,2024-03-15,,9999999999.0,100000,20
CUST000001,Zehaan Mander,,123,999,Male,,Delhi,India,2021-10-13,2021-12-28,,9999999999.0,100000,85
CUST000001,Kamya Srinivas,invalid_email,123,999,Other,,Karnataka,India,2023-11-17,2024-11-12,,9999999999.0,100000,61
CUST000001,Falan Bora,invalid_email,123,999,Female,,Maharashtra,India,2017-02-27,2025-08-11,,9999999999.0,100000,58
CUST40321,Barkha Tank,invalid_email,123,999,Other,,Maharashtra,India,2024-11-03,2025-08-12,,,100000,87
CUST000001,Nathan Vig,invalid_email,123,999,Other,,Maharashtra,India,2021-01-08,2021-08-12,,9999999999.0,100000,38
CUST000001,Harish De,invalid_email,123,999,Male,,Delhi,India,2021-12-09,2022-10-04,,9999999999.0,100000,92
CUST000001,Chandran Radhakrishnan,invalid_email,123,999,Female,,Telangana,India,2017-05-27,2020-07-16,,,100000,6
CUST000001,Balendra Dugar,invalid_email,123,999,Female,,Tamil Nadu,India,2018-12-02,2020-07-05,,9999999999.0,100000,69
CUST000001,Thomas Rana,invalid_email,123,999,Male,,Delhi,India,2018-11-19,2026-06-09,,,100000,61
CUST000001,Harini Dhingra,invalid_email,123,999,Male,,Telangana,India,2019-09-14,2020-03-24,,9999999999.0,100000,8
CUST000001,Chaitaly Sawhney,invalid_email,123,999,Other,Pune,Maharashtra,India,2023-07-15,2026-05-16,Basic,9999999999.0,100000,48
CUST000001,Sneha Chandran,invalid_email,123,57,Other,,Telangana,India,2021-10-28,2026-05-29,,,100000,10
CUST000001,Bhavna Sarma,,123,999,Other,,Rajasthan,India,2021-11-07,2022-07-28,,9999999999.0,100000,25
CUST000001,Nisha Nadkarni,invalid_email,123,999,Female,,Delhi,India,2026-02-21,2026-05-26,,9999999999.0,100000,63
CUST000001,Zinal Singhal,invalid_email,123,35,Male,,Maharashtra,India,2022-10-23,2025-05-24,,9999999999.0,100000,25
CUST000001,Utkarsh Lala,invalid_email,123,999,Male,,Delhi,India,2017-08-27,2018-04-30,,9999999999.0,370,28
CUST000001,Imaran Muni,invalid_email,123,999,Female,,Delhi,India,2017-05-09,2021-11-10,,,151,52
CUST000001,Suhani Tak,invalid_email,123,30,Other,,Rajasthan,India,2023-02-16,2024-11-24,,,100000,30
CUST000001,Anjali Krish,invalid_email,123,46,Other,,Maharashtra,India,2020-01-16,2024-09-21,,9999999999.0,100000,59
CUST000001,Bhavna Gokhale,invalid_email,123,999,Other,,Rajasthan,India,2019-11-26,2024-11-27,,9999999999.0,100000,83
CUST000001,Bahadurjit Chandran,,,999,Other,,Maharashtra,India,2018-03-12,2018-12-05,,9999999999.0,100000,9
CUST000001,Aarav Brar,invalid_email,,999,Male,,Rajasthan,India,2022-08-23,2023-06-23,,9999999999.0,100000,26
CUST000001,Isaac Shere,invalid_email,123,999,Male,,Maharashtra,India,2025-08-11,2025-10-30,,9999999999.0,100000,26
CUST000001,Kavya Nazareth,invalid_email,123,999,Male,,Telangana,India,,2023-10-21,,9999999999.0,100000,15
CUST000001,Lavanya Bhattacharyya,invalid_email,,999,Other,,Telangana,India,2021-03-31,2025-08-07,,,100000,29
CUST000001,Hemani Shankar,invalid_email,123,999,Male,,Gujarat,India,2020-07-27,2024-01-08,,,100000,88
CUST000001,Pranav Mangat,invalid_email,123,999,Male,,Maharashtra,India,2024-05-14,2025-08-11,,9999999999.0,100000,20
CUST000001,Kiaan Baria,invalid_email,123,999,Other,,Gujarat,India,2023-01-15,2024-12-20,,9999999999.0,100000,83
CUST000001,Tamanna Krishnamurthy,invalid_email,123,999,Other,,Gujarat,India,2025-06-16,2025-07-08,,,100000,13
CUST000001,Ekalinga Raman,invalid_email,123,999,Female,,Tamil Nadu,India,2020-03-09,2023-03-05,,,100000,29
CUST000001,Yadavi Kapur,invalid_email,123,999,Other,,Rajasthan,India,2020-01-24,2022-06-12,,9999999999.0,100000,36
CUST54581,Lila Mohan,invalid_email,123,999,Female,,Gujarat,India,2023-05-08,2024-10-06,,9999999999.0,100000,94
