Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,Join_Date,Last_Purchase_Date,Customer_Segment,Annual_Income,Transaction_Count,Customer_Score
CUST17246,Dominic Bandi,,,59,Female,Chennai,Tamil Nadu,India,2022-12-24,2025-07-11,Standard,1958505.0,434,75
CUST12406,Tamanna Mani,mbassi@example.org,3595951310,39,Other, Lucknow ,Uttar Pradesh,India,,2025-07-01,Standard,817643.0,254,44
CUST77532,Owen Hora,nimrat71@example.org,5524045030,66,Female,Delhi,Delhi,India,2017-12-28,2024-02-06,Basic,1183177.0,219,26
CUST103177,Mugdha Pall,lokemegha@example.com,6283895700,65,Female,Pune,Maharashtra,India,2023-11-19,2025-10-03,Standard,1267480.0,352,85
CUST37334,Radhika Chaudhuri,xgolla@example.org,7858603480,49,Other,Bengaluru,Karnataka,India,2017-12-11,2024-01-11,Premium,1337986.0,116,30
CUST15925,Qadim Shukla,yash02@example.org,9197482130,51,Male,Delhi,Delhi,India,2024-04-21,2026-02-27,Basic,1821909.0,220,6
CUST68428,Zaid Nori,jananikannan@example.net,2454928180,43,Male,Kolkata,West Bengal,India,2018-11-06,2019-02-28,Basic,1069280.0,141,99
CUST49748,Kavya Mand,dalalbalveer@example.net,6537675550,18,Female,Ahmedabad,Gujarat,India,2023-02-07,2023-10-16,Standard,1654072.0,363,73
CUST35819,Harsh Mishra,bhanumati05@example.com,0711114740,57,Male, Mumbai ,Maharashtra,India,2017-10-02,2023-02-27,Basic,715617.0,483,74
CUST41504,Zashil Morar,hkala@example.net,7148098490,68,Male,Delhi,Delhi,INDIA,,2023-11-02,Basic,886045.0,294,39
CUST63310,Hemal Misra,abdul76@example.org,8679619710,36,Female,Ahmedabad,Gujarat,India,2019-04-30,2019-06-11,Standard,784230.0,89,67
CUST107221,Idika Chand,merchantbaghyawati@example.com,,40,Male, Ahmedabad ,Gujarat,India,2026-05-03,2026-06-16,Basic,1440098.0,174,82
CUST53666,Maanas Zacharia,cbarman@example.net,4642499820,61,Other,Kolkata,West Bengal,India,2017-12-17,2026-02-09,Premium,960843.0,393,49
CUST84738,Gabriel Dhillon,chameliraval@example.net,7670804450,49,Male,Kolkata,West Bengal,India,2023-07-16,2025-10-14,Standard,390598.0,458,51
CUST31758,Manbir Contractor,patrick04@example.org,2530511900,27,Other,Bengaluru,Karnataka,India,2024-01-28,2026-03-07,Basic,1972270.0,378,15
CUST92774,Osha Vora,krishnasahni@example.net,7451372540,56,Other,Kolkata,West Bengal,India,2021-03-23,2021-10-16,Basic,1985655.0,492,20
CUST71118,Neha Chandra,zaitra98@example.net,8084717650,19,Female,Hyderabad,Telangana,India,2022-02-25,2024-07-02,Basic,997311.0,68,84
CUST16593,Kashvi Tiwari,qabil57@example.org,8373145990,36,Other,Mumbai,Maharashtra,India,2019-06-17,2022-04-08,Basic,382238.0,405,31
CUST39885,Anthony Mutti,chaayamorar@example.org,7259720180,37,Male,Chennai,Tamil Nadu,India,2019-08-31,2023-08-27,Standard,1096496.0,335,96
CUST63795,Ishani Sarin,rsarkar@example.org,3833367740,47,Other,Lucknow,Uttar Pradesh,India,2022-09-07,2023-04-05,PREMIUM,1311409.0,277,95
CUST108616,Janani Chaudry,kalpitraghavan@example.com,7600733100,70,Male,Ahmedabad,Gujarat,India,2022-08-22,2025-01-28,Premium,305248.0,315,85
CUST25632,Anita Buch,,3322547460,62,Other,Delhi,Delhi,India,2018-09-22,2020-11-23,Standard,936226.0,106,34
CUST48040,Samarth Chakrabarti,,3994843490,63,Other,Jaipur,Rajasthan,India,2024-08-23,2025-10-18,Basic,978489.0,188,63
CUST70005,Neelima Kata,aayushsura@example.org,9693039860,40,Male,Hyderabad,Telangana,India,2024-09-24,2025-02-01,Standard,821049.0,469,69
CUST92012,Jairaj Master,gangulyvivaan@example.net,8143420560,27,Female,Mumbai,Maharashtra,India,2023-12-14,2025-09-25,Basic,1221641.0,486,89
CUST96136,Aarav Dora,,3821991330,32,Female,Kolkata,West Bengal,India,2020-04-02,2020-04-29,Premium,1499210.0,227,17
CUST36193,Kalpit Varty,gayathridhingra@example.net,7946128380,69,Other,Kolkata,West Bengal,India,2025-08-08,2026-06-08,Standard,749128.0,305,66
CUST28233,Laban Kale,arunimashroff@example.com,8366869720,63,Other,Delhi,Delhi,India,2022-12-21,2023-07-27,Premium,1087963.0,30,24
CUST78182,Veda Srinivasan,wriddhishgokhale@example.org,4353112580,54,Male,Chennai,Tamil Nadu,India,2025-06-01,2026-01-12,Standard,730944.0,34,24
CUST28380,Vedhika Kothari,fwali@example.org,5527905680,42,Other,Chennai,Tamil Nadu,India,2022-08-20,2022-07-05,Standard,1055789.0,468,39
CUST62125,Sanaya Sood,theodore33@example.com,2273366560,35,Male,Hyderabad,Telangana,India,2026-06-06,2026-06-15,Standard,1411489.0,391,47
CUST18780,Gayathri Gala,modiisaac@example.net,3166325190,35,Other,Jaipur,Rajasthan,India,2023-05-10,2026-05-02,Basic,773095.0,301,10
CUST14026,Ekalinga Bhatt,rdas@example.org,9456540590,24,Other,Pune,Maharashtra,india,2019-03-09,2019-12-30,Standard,307813.0,27,74
CUST31344,Vansha Desai,deshmukhkamala@example.org,4772369710,67,Other,Lucknow,Uttar Pradesh,India,2017-10-31,2019-02-02,Standard,305027.0,57,23
CUST103231,Mitesh Ben,sthaman@example.com,,31,Male,Mumbai,Maharashtra,INDIA,2024-01-27,2024-04-23,Standard,966664.0,296,83
CUST84127,Samar Pandya,oahluwalia@example.com,5858585190,55,Other,Mumbai,Maharashtra,India,2021-10-20,2026-05-05,Basic,1700101.0,335,21
CUST45745,Akshay Lalla,,5589149730,35,Female,Bengaluru,Karnataka,India,2025-06-18,2026-01-17,Premium,1979456.0,321,63
CUST96002,Raksha Narasimhan,oapte@example.com,8881866780,46,Other,Mumbai,Maharashtra,India,2019-02-05,2021-01-04,Standard,961866.0,231,86
CUST48717,Ria Menon,user@@gmail.com,7476366950,41,Female,Jaipur,Rajasthan,India,2024-11-29,2025-03-08,Basic,1635963.0,413,37
CUST49803,Yutika Hegde,fariqroy@example.org,4870188260,48,Female,Ahmedabad,Gujarat,India,2017-07-31,2023-02-11,Standard,1139711.0,227,60
CUST95274,Falguni Chatterjee,charvi90@example.net,3517692850,23,Male,Chennai,Tamil Nadu,India,2025-06-06,2026-02-27,Standard,1034679.0,385,1
CUST74285,Kiaan Chopra,,2295276460,39,Female,Ahmedabad,Gujarat,India,2026-04-18,2026-04-20,Premium,1238258.0,452,79
CUST48144,Advik Mannan,user@@gmail.com,6820804450,24,Female,Chennai,Tamil Nadu,India,2021-08-12,2022-11-13,Standard,847344.0,162,16
CUST51580,Neel Pall,deepasane@example.org,2048925460,34,Female,Hyderabad,Telangana, India ,2018-02-27,2021-12-22,Basic,1806499.0,84,49
CUST36729,Ojasvi Saraf,goleladli@example.net,4636046800,51,Female,Bengaluru,Karnataka,India,2022-09-12,2023-03-24,Premium,480513.0,6,62
CUST14417,Dominic Goyal,hdua@example.com,3068469160,48,Female,Bengaluru,Karnataka,India,2020-12-22,2026-06-03,Basic,,344,43
CUST52467,Leena Ahuja,gabamanbir@example.org,3341261670,53,Female,Ahmedabad,Gujarat,India,2024-06-14,2021-12-04,Standard,1610791.0,259,39
CUST102901,Tanay Bakshi,dakshamurty@example.net,2538602360,35,Female,Jaipur,Rajasthan,India,2022-08-30,2023-05-28,Premium,1450640.0,233,3
CUST54655,Aishani Bhandari,hitesh67@example.org,3291863890,37,Female,Mumbai,Maharashtra,India,2018-10-10,2019-10-22,Basic,1479830.0,463,79
CUST72549,Sai Mangat,finnratta@example.net,4407336420,24,Female,Kolkata,West Bengal,India,2016-08-17,2021-12-16,Standard,1351431.0,204,75
CUST97931,Edhitha Bhat,patlawahab@example.org,5127449870,29,Male,Chennai,Tamil Nadu,India,2025-09-27,2026-02-20,Basic,1996860.0,145,66
CUST54343,Bhavani Issac,wyattdua@example.com,5428230240,18,Other,Jaipur,Rajasthan,India,2022-02-18,2024-12-06,Premium,1464514.0,440,28
CUST16312,Fitan Chaudhary,ramantriveni@example.com,5473121740,42,Other,Delhi,Delhi,India,2018-09-03,2021-12-28,Basic,1023969.0,51,98
CUST100882,Nihal Devan,tripti12@example.com,1701764810,61,Female,chennai,Tamil Nadu,India,2021-07-15,2024-03-18,Basic,1409651.0,45,25
CUST15610,Wazir Behl,rayaanvala@example.net,3969565900,29,Other,Pune,Maharashtra,India,2021-12-02,2025-07-04,Standard,1439061.0,102,36
CUST108957,Wyatt Andra,mananjaggi@example.net,5990316570,33,Female,Lucknow,Uttar Pradesh,India,2025-11-22,2026-01-24,Standard,1501166.0,100000,27
CUST85080,Agastya Dara,krishnamurthybrijesh@example.net,6037903290,37,Male,LUCKNOW,Uttar Pradesh,India,2023-12-28,2025-04-18,Premium,1720881.0,417,47
CUST25720,Jason Roy,jacob57@example.org,5037583890,42,Other,Chennai,Tamil Nadu,India,2024-01-11,2024-11-14,Standard,1479835.0,462,70
CUST21507,Tamanna Subramanian,sarannikita@example.net,3461278360,38,Other,Jaipur,Rajasthan,India,2016-07-20,2022-11-23,Premium,905405.0,1,47
CUST80213,Kabir Chad,prajagopal@example.com,3264741620,36,Other,Chennai,Tamil Nadu,INDIA,2025-03-03,2025-05-23,Standard,1947556.0,32,97
CUST31702,Qarin Sridhar,,7294958770,46,Male,Delhi,Delhi,India,2021-10-02,2023-10-13,Premium,1366652.0,419,34
CUST56122,Eta Nadig,abeersane@example.org,476012440,20,Male,Lucknow,Uttar Pradesh,India,2023-10-16,2023-10-16,Basic,836962.0,26,92
CUST76593,Unnati Mitra,hitesh24@example.org,7842018710,27,Other,Lucknow,Uttar Pradesh,India,2018-02-11,2026-02-08,Standard,443054.0,125,20
CUST65676,Anya Pandit,chandransampath@example.com,4209097000,41,Other,Hyderabad,Telangana,India,2020-12-18,2025-06-04,Basic,1410964.0,400,25
CUST33517,Yashawini Parikh,jason41@example.org,0864917290,45,Male,Pune,Maharashtra,India,2017-01-30,2022-08-08,Premium,,450,79
CUST64141,Falguni Wason,aggarwalrajeshri@example.com,,37,Male,AHMEDABAD,Gujarat,India,2022-12-15,2024-10-20,Standard,309145.0,361,60
CUST109836,Vamakshi Karan,ishitajani@example.com,4980428150,65,Female,Bengaluru,Karnataka,India,2020-03-03,2023-04-02,Premium,1551928.0,334,33
CUST81594,Manthan Nagi,hparikh@example.org,5000216600,63,Female,Chennai,Tamil Nadu,India,2018-12-26,2025-01-19, Standard ,786430.0,487,59
CUST36083,Azad Saran,mugdha94@example.org,3118349240,41,Male,Hyderabad,Telangana,India,2025-01-23,2025-09-21,Basic,1100141.0,391,35
CUST18864,Harsh Hans,rajagopalprisha@example.org,7475204600,51,Other,Hyderabad,Telangana,India,2018-04-25,2025-03-03,Standard,1837583.0,87,49
CUST20028,Rachita Kumar,yashchawla@example.com,6638005840,26,Female,Lucknow,Uttar Pradesh,India,2017-04-11,2022-11-01,Premium,437520.0,266,84
CUST21209,Bhavini Gole,tdoctor@example.net,3460223200,70,Male,Hyderabad,Telangana,India,2024-10-23,2026-06-10,Premium,1880042.0,150,98
CUST71624,Aahana Magar,buchkala@example.com,4895197400,29,Other,Chennai,Tamil Nadu,India,2017-07-09,2021-01-17, Standard ,1253953.0,454,46
CUST78735,Karan Deol,tnarain@example.org,1863644210,47,Other,Lucknow,Uttar Pradesh,India,2020-02-27,2021-07-11,Premium,1712441.0,431,27
CUST27385,Rohan Ray,mandchaitaly@example.org,5155070460,59,Male,Jaipur,Rajasthan,India,2016-10-23,2025-01-16,Premium,1488183.0,420,45
CUST102316,Yug Rout,chaitanya24@example.net,,33,Other,Kolkata,West Bengal,India,2019-11-06,2022-09-16,Basic,1249054.0,291,61
CUST47978,Lipika Ganesh,anamika59@example.org,8214570390,22,Female,Delhi,Delhi,India,2018-03-09,2021-01-05,Basic,1621519.0,325,9
CUST47286,Guneet Bhatti,radha66@example.com,5290870720,21,Female,Lucknow,Uttar Pradesh,India,2021-11-28,2022-12-04,Premium,1837728.0,229,4
CUST101073,Abha Din,nimratnazareth@example.com,7985780640,57,Male,Mumbai,Maharashtra,India,2025-08-24,2025-08-30,Standard,712123.0,193,25
CUST55273,Anamika Krishnan,tparsa@example.net,1048328530,26,Other,Jaipur,Rajasthan,India,2021-10-03,2024-12-15,Premium,526413.0,91,47
CUST52457,Nidhi Kota,balayjason@example.com,6671227950,68,Other,Pune,Maharashtra,India,2019-10-17,2026-02-12,Premium,1004128.0,408,86
CUST48395,Krishna Tiwari,nitarakata@example.com,3063867630,64,Male,Bengaluru,Karnataka,India,2018-03-21,2019-08-22,Premium,,298,56
CUST83299,Waida Buch,,5987460300,36,Female,Kolkata,West Bengal,India,2022-01-02,2022-11-13,Basic,948048.0,311,40
CUST16633,Tanish Kumer,,8588241870,64,Male,Chennai,Tamil Nadu,INDIA,2026-02-24,2026-04-10,Premium,927613.0,28,56
CUST75044,Krisha Konda,bpuri@example.net,0795311320,51,Female,Jaipur,Rajasthan,India,2018-09-08,2021-01-23,Premium,452700.0,34,56
CUST30291,Tanvi Shetty,patlabimala@example.com,2046302510,48,Other,Ahmedabad,Gujarat,India,2023-02-10,2024-11-09,Premium,1613256.0,423,4
CUST92127,Nihal Jha,,5308377340,25,Female,Delhi,Delhi,India,2018-04-03,2022-04-14,Basic,1013979.0,58,79
CUST98094,Yoshita Badal,hello@,1271622020,68,Other,Hyderabad,Telangana,India,2026-04-04,2026-05-10,Basic,1184235.0,321,78
CUST79584,Rajeshri Mandal,charandevi@example.org,7623246780,63,Male,Pune,Maharashtra, India ,,2023-06-15,Premium,1205947.0,12,59
CUST33764,Adweta Gera,,3151312140,56,Female,Pune,Maharashtra, India ,2017-04-11,2021-01-10,Basic,1396665.0,443,86
CUST101388,Darsh Bora,jonathan90@example.net,2769469310,54,Other,Chennai,Tamil Nadu,India,2017-08-08,2023-04-29,Premium,,62,96
CUST104748,Vidhi Suresh,user@@gmail.com,8890363770,53,Male,Delhi,Delhi,INDIA,2025-02-07,2025-04-01,Basic,382371.0,137,34
CUST106457,Ekbal Date,missac@example.org,5818018010,58,Other,Pune,Maharashtra,India,2017-03-19,2023-01-14,Basic,1875495.0,90,73
CUST87894,Nachiket Rai,abc.com,6922475110,30,Female,Bengaluru,Karnataka,India,2025-01-08,2025-10-08,Basic,434198.0,253,99
CUST86728,Vihaan Chakrabarti,nirjawagle@example.net,,55,Female,Mumbai,Maharashtra,India,2022-11-25,2025-06-25,Premium,1910029.0,207,22
CUST23811,Ekaja Comar,,7430227250,25,Female,Mumbai,Maharashtra,India,2022-07-28,2024-02-18,Standard,1693371.0,201,50
CUST55025,Isha Radhakrishnan,maharajeiravati@example.net,6089502870,23,Female,lucknow,Uttar Pradesh,India,2022-04-28,2023-12-07,Basic,513301.0,318,66
CUST47934,Lopa Bala,mangatodika@example.net,8632393520,46,Other,Mumbai,Maharashtra,INDIA,2022-01-27,2022-05-31,Standard,1041757.0,93,40
CUST89451,Lila Thaman,,9238125980,70,Male,Bengaluru,Karnataka,India,,2018-11-05,Basic,1487128.0,375,99
CUST96691,Anita Contractor,oni32@example.net,3189767200,25,Male,Jaipur,Rajasthan,India,2025-12-04,2026-01-07,Standard,974998.0,143,75
CUST28761,Meera Randhawa,oscar76@example.net,0218134720,39,Male,Bengaluru,Karnataka,India,2024-11-16,2026-04-07,Standard,531905.0,213,26
CUST99865,Zashil Pandey,zayanjha@example.net,7525824250,27,Male,Mumbai,Maharashtra,India,2019-05-28,2020-09-15,Premium,677514.0,204,93
CUST16636,Barkha Garg,hraja@example.net,1034054210,55,Male,Delhi,Delhi,India,2017-12-17,2022-04-03,Basic,1949305.0,122,49
CUST52897,Raagini Singh,harsh19@example.net,,57,Female,Lucknow,Uttar Pradesh,India,2020-03-07,2025-04-29,Premium,1629449.0,360,62
CUST65018,Radha Salvi,sanghatriveni@example.com,6712416640,57,Male,Ahmedabad,Gujarat,India,2017-09-29,2018-07-29,Standard,1314470.0,286,79
CUST44250,Ryan Bhakta,oshachandran@example.net,0033179890,25,Female,Ahmedabad,Gujarat,India,2021-10-16,2025-07-29,Standard,1243325.0,412,73
CUST97607,Aryan Ramakrishnan,divyaratta@example.com,,39,Female,Pune,Maharashtra,India,2016-10-20,2019-04-12,Standard,1054807.0,127,15
CUST12077,Vansha Mukhopadhyay,,1553825530,36,Male,Bengaluru,Karnataka,India,2022-04-30,2022-05-15,Standard,1602464.0,226,78
CUST73553,Omaja Morar,abc.com,6856907900,32,Other,Bengaluru,Karnataka,India,2022-01-30,2024-11-29,Basic,1837482.0,95,85
CUST70018,Gautam Goda,nagarajanpeter@example.com,1328203750,64,Female,Lucknow,Uttar Pradesh,India,2020-04-19,2023-01-05,Standard,1491688.0,275,93
CUST88032,Jagrati Jani,ddate@example.com,,61,Male,Ahmedabad,Gujarat,India,2022-11-28,2026-04-28,Standard,933201.0,486,32
CUST76225,Wazir Sachdeva,babueshana@example.org,1576046040,24,Male,Ahmedabad,Gujarat,India,2017-12-05,2021-02-21,Standard,1753367.0,147,89
CUST25363,Gabriel Sankar,ryohannan@example.com,7584207900,33,Male,Mumbai,Maharashtra,India,2017-10-09,2026-02-26,Premium,1598779.0,229,32
CUST67696,Dipta Mangal,wriddhishmagar@example.com,7310499020,32,Female,Pune,Maharashtra,India,2024-04-18,2026-04-17,Premium,913751.0,477,12
CUST80573,Urvashi Chandra,kamyanatarajan@example.net,8845294240,33,Other,Jaipur,Rajasthan,India,2017-05-24,2026-01-20,Basic,549462.0,193,41
CUST44491,Indrajit Chokshi,janujagera@example.org,7715405330,36,Male,Delhi,Delhi,India,2024-01-29,2025-12-25,Premium,904297.0,355,71
CUST16247,Adweta Garg,vaidyadayita@example.org,8318196740,46,Female,Mumbai,Maharashtra,India,2018-03-31,2023-09-08,Premium,1978992.0,201,54
CUST25578,Janya Sagar,pkeer@example.com,1600785920,29,Female, Hyderabad ,Telangana,India,2026-05-15,2026-06-07,Standard,1107413.0,26,84
CUST14690,Bhavna Choudhary,,3029943000,70,Other,Ahmedabad,Gujarat,India,2021-05-10,2024-12-07,STANDARD,398429.0,56,21
CUST49707,Rishi Batta,mitraanamika@example.org,0608657260,26,Female,Hyderabad,Telangana,India,2019-06-21,2021-12-29,Standard,1354913.0,494,82
CUST80951,Dominic Bhandari,,0423138340,26,Male,Bengaluru,Karnataka,India,2018-05-07,2019-02-17,Standard,556668.0,286,22
CUST55674,Vihaan Mallick,natarajanhamsini@example.com,1600374920,34,Female,Bengaluru,Karnataka,India,2020-09-12,2024-08-21,Premium,1189883.0,94,89
CUST73432,Aachal Venkatesh,mugdhapandya@example.com,8292261460,27,Male,Hyderabad,Telangana,India,2021-05-18,2024-09-26,Premium,1171201.0,87,29
CUST30285,Andrew Edwin,mmane@example.net,5369013960,40,Female,Delhi,Delhi,India,2023-03-16,2025-09-07,Standard,977085.0,473,22
CUST41490,Aachal Parekh,,5447203410,51,Other,Hyderabad,Telangana,India,2025-02-17,2025-04-01,Basic,1426914.0,405,67
CUST15519,Zansi Chandra,vasawazir@example.com,0567727860,24,Male,Kolkata,West Bengal,India,2025-02-21,2025-07-15,Premium,1202171.0,172,59
CUST23524,Vincent Raman,anika59@example.org,1251112400,40,Male,Mumbai,Maharashtra,India,2019-07-29,2020-01-22,Premium,1590783.0,30,9
CUST104600,Zehaan Bassi,user@@gmail.com,1513262490,63,Female,Chennai,Tamil Nadu,India,2019-11-21,2023-09-20,Premium,1386119.0,408,59
CUST56039,Meera Keer,asinghal@example.org,3091006600,38,Female,Hyderabad,Telangana,India,2020-12-06,2024-01-03,Premium,1590297.0,83,96
CUST15688,Jagrati Rege,yauvanipradhan@example.net,4672170080,66,Female,Pune,Maharashtra,India,2018-03-17,2020-11-21,Standard,1816424.0,189,70
CUST84049,Charles Sahota,gkashyap@example.com,1083554600,23,Other,Lucknow,Uttar Pradesh,India,2016-08-13,2023-08-14,Premium,1625951.0,354,97
CUST18365,Atharv Natarajan,,8499091530,36,Male,Hyderabad,Telangana,India,2024-04-28,2025-02-23,Basic,1273303.0,243,67
CUST105218,Yashvi Kakar,gopaljoshi@example.com,9317798410,52,Other,Mumbai,Maharashtra,India,2025-09-20,2025-12-21,Premium,794150.0,69,25
CUST46793,Arjun Dass,saxenamanbir@example.org,3810027810,67,Other,Bengaluru,Karnataka,India,2022-02-04,2024-07-16,Standard,,243,30
CUST80701,Samaksh Ghosh,balasubramanianharsh@example.net,6941484410,35,Other,Lucknow,Uttar Pradesh,India,2023-10-31,2023-11-01,Standard,1140168.0,250,2
CUST20660,Yasti Chadha,,1612725170,28,Other,Chennai,Tamil Nadu,India,2024-07-01,2024-11-08,Premium,1947928.0,154,66
CUST53456,Upadhriti Naidu,uprabhakar@example.com,3228702970,38,Female,Delhi,Delhi,India,2023-09-27,2025-11-12,Basic,747705.0,13,37
CUST74026,Ikbal Upadhyay,hello@,1978344070,54,Male,lucknow,Uttar Pradesh,India,2022-02-28,2022-05-29,Basic,1182625.0,85,79
CUST45601,Unnati Korpal,faggarwal@example.org,1709186230,18,Other,Lucknow,Uttar Pradesh,India,2025-02-04,2025-09-19,Premium,878903.0,87,27
CUST88823,Samuel Narula,,1107076530,29,Male,Kolkata,West Bengal,India,2020-10-29,2020-11-26,Standard,413159.0,70,7
CUST60620,Isha Tailor,janujapanchal@example.net,9208960040,32,Female,Chennai,Tamil Nadu,India,2025-03-20,2026-03-23,Basic,500473.0,42,74
CUST61666,Rachit Mannan,jai22@example.org,4044040780,41,Other,Ahmedabad,Gujarat,India,2023-07-10,2023-09-24,Basic,927072.0,15,7
CUST10921,Damyanti Shukla,isaiahpal@example.net,9902361260,54,Male,Delhi,Delhi,India,2016-09-21,2018-12-04,Premium,1411985.0,38,41
CUST50202,Ojasvi Murty,dalbirsaxena@example.org,7367964950,200,Other,Pune,Maharashtra,India,2022-04-10,2023-09-22,Standard,1876346.0,464,20
CUST29082,Pranav Sathe,,5431555020,38,Other,Mumbai,Maharashtra,India,2021-02-07,2022-10-13,Premium,1404657.0,399,50
CUST79880,Kashvi Kari,rayaansani@example.com,2441859900,46,Female,Lucknow,Uttar Pradesh,India,2020-05-26,2021-01-07,Basic,1138048.0,343,42
CUST29071,Simon Dyal,,2227922170,37,Other,Mumbai,Maharashtra,India,2023-09-05,2024-07-25,Premium,,329,18
CUST68406,Dipta Sem,urmi01@example.net,5844032500,68,Other,Pune,Maharashtra,India,2020-07-24,2021-01-25,Standard,912682.0,25,34
CUST41527,Ranbir Sangha,samakshkala@example.net,8528813570,24,Female,Ahmedabad,Gujarat,India,2025-07-15,2026-04-18,Basic,1619636.0,232,66
CUST31371,Dayamai Peri,vartyjagdish@example.net,8212445240,29,Male,Chennai,Tamil Nadu,India,2025-09-16,2025-09-25,Premium,1125311.0,285,56
CUST31587,Vincent Sarna,gagan65@example.org,0367211610,43,Male,Pune,Maharashtra,India,2023-01-14,2024-06-07,Premium,1463176.0,44,19
CUST71398,Daksha Karan,baljiwankoshy@example.org,4996981270,18,Female,Lucknow,Uttar Pradesh,India,2023-02-28,2025-05-31,Basic,582845.0,122,5
CUST46802,Ranveer Basak,,3215833410,25,Female,Chennai,Tamil Nadu,India,2018-02-23,2019-06-24,Basic,436702.0,469,72
CUST74665,Turvi Chahal,hemal34@example.net,,26,Other,lucknow,Uttar Pradesh,India,2024-06-19,2025-04-30,Premium,1617107.0,376,70
CUST56155,Fariq Bose,chandercharan@example.net,,68,Female,Pune,Maharashtra,India,2024-11-01,2025-05-07,Standard,1051147.0,441,34
CUST104940,Ikshita Choudhry,bhallaveda@example.net,4393124770,27,Female,Delhi,Delhi,India,2025-08-12,2026-04-18,Premium,1208185.0,396,1
CUST81261,Yashoda Ray,pooja80@example.com,0196224920,31,Female,Ahmedabad,Gujarat,India,2018-01-20,2025-09-01,Premium,1172035.0,328,36
CUST64311,Rachana Modi,eesha96@example.com,3992591490,49,Other,Jaipur,Rajasthan,India,2019-08-09,2021-05-27,Basic,561400.0,109,45
CUST87274,Chatresh Ramaswamy,laladalaja@example.org,3798563680,33,Male,Lucknow,Uttar Pradesh,India,2020-03-05,2022-01-02,Standard,1473005.0,480,30
CUST20927,Wazir Gaba,ovarughese@example.com,7889695660,55,Male,Mumbai,Maharashtra,India,2023-03-03,2025-10-31,Standard,1283665.0,225,9
CUST37537,Anika Gulati,gunbirpillai@example.com,,28,Male, Chennai ,Tamil Nadu,India,2019-01-05,2021-11-08,Premium,1162044.0,236,42
CUST30657,Ayushman Merchant,andrew13@example.net,6621922360,41,Female,Pune,Maharashtra,India,2017-01-27,2018-04-02,Basic,995931.0,425,42
CUST95569,Oviya Mutti,pushti29@example.net,7073228050,40,Other,Kolkata,West Bengal,INDIA,2025-07-01,2025-07-30,Premium,,402,20
CUST42730,Oliver Chana,tejas27@example.org,5248757210,65,Female,Lucknow,Uttar Pradesh,India,,2024-04-04,Premium,1193818.0,418,36
CUST34207,Gunbir Nanda,aryapatla@example.net,7711910060,64,Female,Lucknow,Uttar Pradesh,India,2023-08-12,2023-10-17,Basic,757185.0,323,66
CUST73653,Tanmayi Gokhale,,8303591290,39,Other,Ahmedabad,Gujarat,india,2020-06-10,2021-11-16,Premium,1436879.0,250,79
CUST56277,Simon Kata,mammenindali@example.org,6525529610,20,Other,Ahmedabad,Gujarat,India,2018-07-13,2023-11-05,Standard,907851.0,66,68
CUST37918,Fitan Venkataraman,,1999788480,39,Female,Chennai,Tamil Nadu, India ,2024-05-17,2024-06-08,Standard,1726988.0,101,40
CUST106760,Luke Pall,samarth28@example.org,1897879090,36,Male,Kolkata,West Bengal,India,2026-05-05,2026-06-09,Basic,490455.0,462,27
CUST39211,Irya Prashad,hello@,9971061730,69,Other,Chennai,Tamil Nadu,India,2019-10-04,2023-01-02,Standard,1999552.0,211,1
CUST81262,Tarak Rau,guneet42@example.com,7815659410,48,Female,Delhi,Delhi,India,2025-01-01,2026-01-11,Premium,999079.0,345,90
CUST18748,David Raja,udyatijani@example.net,1156572170,60,Other,Lucknow,Uttar Pradesh,India,2024-03-30,2025-08-04,Basic,1548358.0,375,75
CUST69717,Widisha Grover,wyattkar@example.net,3689642730,25,Male,Delhi,Delhi,India,2017-02-23,2025-08-20,Premium,1108451.0,265,48
CUST37779,Vihaan Ben,rakshashan@example.org,4620030920,55,Male,JAIPUR,Rajasthan,india,2025-12-23,2026-04-06,Premium,1896011.0,28,14
CUST43723,Pratyush Khatri,aahanamukhopadhyay@example.com,9405469620,25,Female,Hyderabad,Telangana,India,2022-12-13,2025-04-19,Standard,,89,50
CUST66596,Siya Nadkarni,,7849800690,56,Male,Mumbai,Maharashtra,India,2022-09-09,2025-12-03,Basic,1717751.0,238,74
CUST40605,Girik Khalsa,,5740971040,59,Female,Pune,Maharashtra, India ,2020-05-17,2020-06-28,Premium,1469519.0,370,80
CUST98942,Indali Bhatia,raagini56@example.org,1500066860,26,Female,Chennai,Tamil Nadu,India,2024-06-20,2025-05-22,Standard,1061989.0,405,78
CUST36446,Balendra Khurana,pratyushdixit@example.net,8622002660,40,Other,Jaipur,Rajasthan,India,2024-03-02,2024-10-03,Premium,1391800.0,195,61
CUST53948,Ekaja Dey,vivaandin@example.org,1726009570,150,Female,Lucknow,Uttar Pradesh,India,2022-10-22,2024-06-23,Basic,618400.0,284,48
CUST10550,Zashil Gole,pratyushseshadri@example.org,,55,Male,Hyderabad,Telangana,India,2024-08-25,2025-04-16,Premium,357359.0,220,41
CUST32654,Pranav Suresh,nishazacharia@example.org,2176713170,67,Other,Chennai,Tamil Nadu,India,2024-12-18,2025-06-18,Standard,867329.0,435,58
CUST26331,Indrajit Shan,fariqbhandari@example.net,0168807400,51,Male,Lucknow,Uttar Pradesh,India,2017-05-20,2025-12-21,Premium,1545737.0,38,67
